game_id,season,time_elapsed_in_period,xGoal,score_diff,time_bin
20132,2017,311,0.0874876,-2,5–10 min
20132,2017,476,0.0171328,-2,5–10 min
20132,2017,635,0.0532196,-2,10–15 min
20134,2017,66,0.0157001,-2,0–5 min
20134,2017,107,0.0141635,-2,0–5 min
20134,2017,110,0.0691436,-2,0–5 min
20134,2017,175,0.0143669,-2,0–5 min
20134,2017,177,0.163018,-2,0–5 min
20134,2017,219,0.091738,-2,0–5 min
20134,2017,252,0.0979148,-2,0–5 min
20134,2017,255,0.147803,-2,0–5 min
20134,2017,330,0.0073759,-2,5–10 min
20134,2017,348,0.0137748,-2,5–10 min
20134,2017,353,0.00962253,-2,5–10 min
20134,2017,409,0.0111583,-2,5–10 min
20134,2017,410,0.308865,-2,5–10 min
20134,2017,431,0.0139128,-2,5–10 min
20134,2017,432,0.379773,-2,5–10 min
20134,2017,442,0.111157,-2,5–10 min
20134,2017,482,0.0252779,-2,5–10 min
20134,2017,510,0.0293713,-2,5–10 min
20134,2017,612,0.169885,-2,10–15 min
20135,2017,50,0.0200084,-2,0–5 min
20135,2017,89,0.0190086,-2,0–5 min
20135,2017,125,0.151499,-2,0–5 min
20135,2017,221,0.0118064,-2,0–5 min
20135,2017,248,0.210152,-2,0–5 min
20135,2017,296,0.00861516,-2,0–5 min
20135,2017,301,0.013846,-2,5–10 min
20135,2017,311,0.240942,-2,5–10 min
20135,2017,353,0.0462217,-2,5–10 min
20135,2017,460,0.19789,-2,5–10 min
20135,2017,478,0.0120474,-2,5–10 min
20135,2017,498,0.071323,-2,5–10 min
20135,2017,542,0.0320287,-2,5–10 min
20135,2017,547,0.122781,-2,5–10 min
20135,2017,553,0.0620879,-2,5–10 min
20135,2017,563,0.0962017,-2,5–10 min
20135,2017,569,0.0992514,-2,5–10 min
20135,2017,571,0.25396,-2,5–10 min
20135,2017,575,0.106958,-2,5–10 min
20135,2017,581,0.0284993,-2,5–10 min
20135,2017,620,0.0483717,-2,10–15 min
20135,2017,1171,0.308726,-2,15–20 min
20135,2017,1190,0.315175,-2,15–20 min
20135,2017,1192,0.451575,-2,15–20 min
20140,2017,281,0.0738175,-2,0–5 min
20140,2017,328,0.0792433,-2,5–10 min
20140,2017,329,0.107187,-2,5–10 min
20140,2017,371,0.0118917,-2,5–10 min
20140,2017,458,0.0565757,-2,5–10 min
20140,2017,474,0.0473781,-2,5–10 min
20140,2017,565,0.0891774,-2,5–10 min
20140,2017,603,0.0708617,-2,10–15 min
20140,2017,610,0.0629421,-2,10–15 min
20140,2017,645,0.0432824,-2,10–15 min
20140,2017,755,0.092539,-2,10–15 min
20140,2017,779,0.00968086,-2,10–15 min
20140,2017,864,0.00667108,-2,10–15 min
20140,2017,899,0.0424603,-2,10–15 min
20140,2017,905,0.0172117,-2,15–20 min
20140,2017,907,0.0582518,-2,15–20 min
20140,2017,1024,0.0186338,-2,15–20 min
20140,2017,1065,0.0217854,-2,15–20 min
20140,2017,1090,0.001,-2,15–20 min
20143,2017,114,0.0616327,-2,0–5 min
20143,2017,118,0.0202744,-2,0–5 min
20143,2017,230,0.0270358,-2,0–5 min
20143,2017,285,0.0307592,-2,0–5 min
20143,2017,286,0.169872,-2,0–5 min
20143,2017,352,0.131831,-2,5–10 min
20143,2017,486,0.00424033,-2,5–10 min
20143,2017,621,0.0329563,-2,10–15 min
20143,2017,633,0.0381354,-2,10–15 min
20143,2017,1050,0.0973284,-2,15–20 min
20143,2017,1094,0.120635,-2,15–20 min
20144,2017,1042,0.0570709,-2,15–20 min
20144,2017,1089,0.00925967,-2,15–20 min
20144,2017,1091,0.876823,-2,15–20 min
20146,2017,149,0.02751,-2,0–5 min
20146,2017,213,0.0769521,-2,0–5 min
20146,2017,252,0.0353206,-2,0–5 min
20146,2017,254,0.128846,-2,0–5 min
20150,2017,863,0.00742876,-2,10–15 min
20150,2017,950,0.0378741,-2,15–20 min
20150,2017,962,0.104023,-2,15–20 min
20150,2017,986,0.0419042,-2,15–20 min
20150,2017,1125,0.296675,-2,15–20 min
20158,2017,85,0.00466917,-2,0–5 min
20158,2017,124,0.0147121,-2,0–5 min
20158,2017,134,0.0906669,-2,0–5 min
20158,2017,145,0.0641307,-2,0–5 min
20162,2017,38,0.105814,-2,0–5 min
20162,2017,89,0.0589277,-2,0–5 min
20162,2017,390,0.0122466,-2,5–10 min
20162,2017,445,0.0432503,-2,5–10 min
20162,2017,446,0.208044,-2,5–10 min
20162,2017,467,0.116028,-2,5–10 min
20162,2017,553,0.0470492,-2,5–10 min
20162,2017,555,0.231178,-2,5–10 min
20162,2017,695,0.027346,-2,10–15 min
20162,2017,746,0.0144446,-2,10–15 min
20162,2017,749,0.30509,-2,10–15 min
20162,2017,800,0.0228945,-2,10–15 min
20162,2017,801,0.372509,-2,10–15 min
20162,2017,803,0.288253,-2,10–15 min
20170,2017,297,0.069029,-2,0–5 min
20170,2017,299,0.0752978,-2,0–5 min
20170,2017,368,0.001,-2,5–10 min
20170,2017,413,0.0701869,-2,5–10 min
20170,2017,506,0.119857,-2,5–10 min
20172,2017,67,0.0123093,-2,0–5 min
20172,2017,81,0.177264,-2,0–5 min
20172,2017,170,0.0099191,-2,0–5 min
20172,2017,179,0.0440692,-2,0–5 min
20172,2017,232,0.008866,-2,0–5 min
20172,2017,267,0.0100566,-2,0–5 min
20172,2017,342,0.0387921,-2,5–10 min
20172,2017,354,0.023812,-2,5–10 min
20172,2017,413,0.0112943,-2,5–10 min
20172,2017,513,0.0062458,-2,5–10 min
20172,2017,515,0.0534733,-2,5–10 min
20172,2017,516,0.037718,-2,5–10 min
20172,2017,569,0.180043,-2,5–10 min
20172,2017,612,0.0930106,-2,10–15 min
20172,2017,626,0.110866,-2,10–15 min
20175,2017,1168,0.145665,-2,15–20 min
20175,2017,1174,0.0840994,-2,15–20 min
20175,2017,1181,0.0885629,-2,15–20 min
20177,2017,1091,0.0813735,-2,15–20 min
20177,2017,1130,0.0140114,-2,15–20 min
20178,2017,1196,0.0279574,-2,15–20 min
20179,2017,182,0.0559092,-2,0–5 min
20179,2017,195,0.0427461,-2,0–5 min
20179,2017,294,0.0141489,-2,0–5 min
20179,2017,352,0.013534,-2,5–10 min
20179,2017,511,0.0729695,-2,5–10 min
20179,2017,571,0.0431764,-2,5–10 min
20179,2017,607,0.0134751,-2,10–15 min
20179,2017,621,0.0575091,-2,10–15 min
20179,2017,634,0.0234461,-2,10–15 min
20179,2017,719,0.0694617,-2,10–15 min
20179,2017,730,0.0366512,-2,10–15 min
20179,2017,736,0.0133207,-2,10–15 min
20179,2017,738,0.131636,-2,10–15 min
20179,2017,795,0.007613,-2,10–15 min
20179,2017,889,0.0529474,-2,10–15 min
20179,2017,894,0.0821349,-2,10–15 min
20179,2017,901,0.0676917,-2,15–20 min
20179,2017,917,0.075231,-2,15–20 min
20179,2017,944,0.0120698,-2,15–20 min
20179,2017,981,0.00922295,-2,15–20 min
20179,2017,995,0.0106834,-2,15–20 min
20179,2017,1003,0.0166746,-2,15–20 min
20179,2017,1186,0.179896,-2,15–20 min
20179,2017,1196,0.060206,-2,15–20 min
20181,2017,73,0.111759,-2,0–5 min
20181,2017,86,0.00901317,-2,0–5 min
20181,2017,128,0.0366756,-2,0–5 min
20181,2017,188,0.128409,-2,0–5 min
20181,2017,225,0.0114883,-2,0–5 min
20181,2017,255,0.00394347,-2,0–5 min
20181,2017,256,0.0214911,-2,0–5 min
20181,2017,303,0.00860399,-2,5–10 min
20181,2017,307,0.0129699,-2,5–10 min
20181,2017,318,0.00602415,-2,5–10 min
20181,2017,330,0.0306574,-2,5–10 min
20181,2017,466,0.0316627,-2,5–10 min
20181,2017,481,0.0139856,-2,5–10 min
20181,2017,509,0.150367,-2,5–10 min
20181,2017,535,0.0577227,-2,5–10 min
20181,2017,628,0.0152818,-2,10–15 min
20181,2017,665,0.0526792,-2,10–15 min
20181,2017,714,0.136608,-2,10–15 min
20181,2017,780,0.0628728,-2,10–15 min
20181,2017,813,0.0300591,-2,10–15 min
20181,2017,850,0.0673098,-2,10–15 min
20181,2017,954,0.013566,-2,15–20 min
20181,2017,970,0.0970227,-2,15–20 min
20181,2017,970,0.307816,-2,15–20 min
20181,2017,973,0.186664,-2,15–20 min
20181,2017,1011,0.0154301,-2,15–20 min
20181,2017,1030,0.254323,-2,15–20 min
20181,2017,1038,0.014102,-2,15–20 min
20181,2017,1045,0.149584,-2,15–20 min
20181,2017,1073,0.0315792,-2,15–20 min
20181,2017,1079,0.139678,-2,15–20 min
20185,2017,21,0.015003,-2,0–5 min
20185,2017,70,0.001,-2,0–5 min
20185,2017,96,0.0285202,-2,0–5 min
20185,2017,171,0.220279,-2,0–5 min
20185,2017,183,0.0156795,-2,0–5 min
20185,2017,205,0.0318488,-2,0–5 min
20185,2017,209,0.0343485,-2,0–5 min
20185,2017,289,0.182046,-2,0–5 min
20185,2017,356,0.00511718,-2,5–10 min
20185,2017,388,0.00912746,-2,5–10 min
20185,2017,447,0.0550646,-2,5–10 min
20185,2017,456,0.0104959,-2,5–10 min
20185,2017,545,0.0539582,-2,5–10 min
20185,2017,648,0.0470872,-2,10–15 min
20185,2017,755,0.0454548,-2,10–15 min
20185,2017,784,0.0117052,-2,10–15 min
20185,2017,823,0.137255,-2,10–15 min
20188,2017,50,0.0629482,-2,0–5 min
20188,2017,75,0.0220868,-2,0–5 min
20188,2017,158,0.0108308,-2,0–5 min
20188,2017,180,0.00559149,-2,0–5 min
20188,2017,260,0.0624531,-2,0–5 min
20188,2017,468,0.113184,-2,5–10 min
20188,2017,479,0.00744141,-2,5–10 min
20188,2017,615,0.00770457,-2,10–15 min
20188,2017,661,0.123782,-2,10–15 min
20188,2017,664,0.126199,-2,10–15 min
20188,2017,713,0.0231892,-2,10–15 min
20188,2017,872,0.0171687,-2,10–15 min
20188,2017,924,0.004072,-2,15–20 min
20188,2017,967,0.00491183,-2,15–20 min
20188,2017,994,0.0122106,-2,15–20 min
20188,2017,997,0.816264,-2,15–20 min
20192,2017,907,0.0139334,-2,15–20 min
20192,2017,997,0.0134835,-2,15–20 min
20192,2017,1000,0.021154,-2,15–20 min
20192,2017,1008,0.144173,-2,15–20 min
20192,2017,1071,0.013997,-2,15–20 min
20193,2017,124,0.0134122,-2,0–5 min
20193,2017,179,0.030006,-2,0–5 min
20193,2017,256,0.0976966,-2,0–5 min
20193,2017,286,0.00699342,-2,0–5 min
20193,2017,302,0.0644586,-2,5–10 min
20193,2017,498,0.0205787,-2,5–10 min
20193,2017,502,0.0906099,-2,5–10 min
20193,2017,529,0.0227641,-2,5–10 min
20193,2017,570,0.274895,-2,5–10 min
20193,2017,650,0.00832356,-2,10–15 min
20193,2017,761,0.00666052,-2,10–15 min
20193,2017,922,0.0168699,-2,15–20 min
20193,2017,948,0.00814763,-2,15–20 min
20193,2017,1005,0.133229,-2,15–20 min
20194,2017,72,0.010485,-2,0–5 min
20194,2017,88,0.0468317,-2,0–5 min
20194,2017,106,0.0129077,-2,0–5 min
20194,2017,121,0.0437429,-2,0–5 min
20194,2017,146,0.00987901,-2,0–5 min
20194,2017,175,0.0650712,-2,0–5 min
20194,2017,181,0.0190195,-2,0–5 min
20194,2017,247,0.0492187,-2,0–5 min
20194,2017,260,0.0823516,-2,0–5 min
20194,2017,264,0.0118326,-2,0–5 min
20194,2017,344,0.0516862,-2,5–10 min
20194,2017,358,0.0134283,-2,5–10 min
20194,2017,368,0.0077723,-2,5–10 min
20194,2017,393,0.0176847,-2,5–10 min
20194,2017,428,0.0182336,-2,5–10 min
20194,2017,436,0.041721,-2,5–10 min
20194,2017,483,0.00989921,-2,5–10 min
20194,2017,526,0.0228096,-2,5–10 min
20194,2017,542,0.0181233,-2,5–10 min
20194,2017,579,0.00807617,-2,5–10 min
20194,2017,586,0.00857479,-2,5–10 min
20194,2017,599,0.0460646,-2,5–10 min
20194,2017,644,0.0316255,-2,10–15 min
20194,2017,705,0.0153075,-2,10–15 min
20194,2017,785,0.00695464,-2,10–15 min
20194,2017,914,0.00769474,-2,15–20 min
20194,2017,929,0.0107012,-2,15–20 min
20194,2017,987,0.00626183,-2,15–20 min
20194,2017,997,0.107615,-2,15–20 min
20194,2017,1031,0.0405076,-2,15–20 min
20194,2017,1051,0.0701434,-2,15–20 min
20194,2017,1053,0.160985,-2,15–20 min
20194,2017,1155,0.239748,-2,15–20 min
20194,2017,1171,0.0462494,-2,15–20 min
20194,2017,1198,0.0215346,-2,15–20 min
20197,2017,493,0.001,-2,5–10 min
20197,2017,515,0.0282393,-2,5–10 min
20197,2017,664,0.0112306,-2,10–15 min
20197,2017,688,0.0318871,-2,10–15 min
20197,2017,759,0.0993979,-2,10–15 min
20197,2017,761,0.272816,-2,10–15 min
20197,2017,762,0.274902,-2,10–15 min
20197,2017,763,0.214003,-2,10–15 min
20197,2017,770,0.0147153,-2,10–15 min
20197,2017,844,0.0250033,-2,10–15 min
20197,2017,878,0.0456205,-2,10–15 min
20197,2017,902,0.127401,-2,15–20 min
20197,2017,999,0.11674,-2,15–20 min
20197,2017,1061,0.0848864,-2,15–20 min
20197,2017,1082,0.165736,-2,15–20 min
20197,2017,1111,0.0946013,-2,15–20 min
20197,2017,1120,0.568605,-2,15–20 min
20197,2017,1196,0.0889245,-2,15–20 min
20198,2017,20,0.00493584,-2,0–5 min
20198,2017,49,0.0402761,-2,0–5 min
20198,2017,98,0.0191148,-2,0–5 min
20198,2017,172,0.135714,-2,0–5 min
20198,2017,195,0.139843,-2,0–5 min
20198,2017,208,0.0161352,-2,0–5 min
20198,2017,210,0.0590947,-2,0–5 min
20198,2017,286,0.0963185,-2,0–5 min
20198,2017,294,0.0149092,-2,0–5 min
20198,2017,388,0.0112878,-2,5–10 min
20198,2017,504,0.0777238,-2,5–10 min
20198,2017,536,0.0221091,-2,5–10 min
20198,2017,557,0.0987635,-2,5–10 min
20198,2017,606,0.104243,-2,10–15 min
20198,2017,618,0.0388067,-2,10–15 min
20198,2017,635,0.0174684,-2,10–15 min
20198,2017,639,0.0327259,-2,10–15 min
20198,2017,776,0.001,-2,10–15 min
20198,2017,798,0.127596,-2,10–15 min
20198,2017,891,0.0440485,-2,10–15 min
20198,2017,1025,0.00582231,-2,15–20 min
20198,2017,1030,0.117728,-2,15–20 min
20198,2017,1037,0.01645,-2,15–20 min
20198,2017,1050,0.0150593,-2,15–20 min
20198,2017,1070,0.0529302,-2,15–20 min
20202,2017,131,0.0542117,-2,0–5 min
20202,2017,155,0.0382719,-2,0–5 min
20202,2017,205,0.0667687,-2,0–5 min
20202,2017,323,0.143957,-2,5–10 min
20202,2017,361,0.0089746,-2,5–10 min
20202,2017,369,0.0837274,-2,5–10 min
20202,2017,391,0.0979815,-2,5–10 min
20202,2017,398,0.0171198,-2,5–10 min
20202,2017,422,0.00803813,-2,5–10 min
20202,2017,460,0.0166793,-2,5–10 min
20202,2017,481,0.105059,-2,5–10 min
20202,2017,482,0.186418,-2,5–10 min
20202,2017,486,0.115974,-2,5–10 min
20202,2017,557,0.127733,-2,5–10 min
20202,2017,586,0.0770776,-2,5–10 min
20205,2017,82,0.001,-2,0–5 min
20205,2017,144,0.244679,-2,0–5 min
20205,2017,824,0.10163,-2,10–15 min
20205,2017,831,0.0577721,-2,10–15 min
20205,2017,901,0.048046,-2,15–20 min
20205,2017,985,0.0124685,-2,15–20 min
20205,2017,1118,0.0795339,-2,15–20 min
20205,2017,1120,0.0393732,-2,15–20 min
20206,2017,442,0.0146803,-2,5–10 min
20206,2017,468,0.0212463,-2,5–10 min
20206,2017,497,0.125325,-2,5–10 min
20210,2017,1085,0.0335088,-2,15–20 min
20210,2017,1088,0.203266,-2,15–20 min
20210,2017,1174,0.197192,-2,15–20 min
20217,2017,274,0.0148077,-2,0–5 min
20217,2017,298,0.00447351,-2,0–5 min
20217,2017,357,0.021673,-2,5–10 min
20217,2017,367,0.032954,-2,5–10 min
20217,2017,402,0.0437251,-2,5–10 min
20217,2017,445,0.150828,-2,5–10 min
20217,2017,520,0.0580912,-2,5–10 min
20217,2017,520,0.146886,-2,5–10 min
20217,2017,648,0.0227716,-2,10–15 min
20217,2017,680,0.0439706,-2,10–15 min
20217,2017,710,0.0850624,-2,10–15 min
20217,2017,857,0.0134452,-2,10–15 min
20217,2017,902,0.0306121,-2,15–20 min
20217,2017,956,0.176358,-2,15–20 min
20217,2017,1169,0.0160273,-2,15–20 min
20217,2017,1182,0.0180845,-2,15–20 min
20217,2017,1200,0.0224995,-2,
20226,2017,10,0.0658049,-2,0–5 min
20226,2017,26,0.074705,-2,0–5 min
20226,2017,425,0.188929,-2,5–10 min
20226,2017,439,0.0291575,-2,5–10 min
20226,2017,627,0.00526293,-2,10–15 min
20226,2017,637,0.0104739,-2,10–15 min
20226,2017,654,0.0364398,-2,10–15 min
20226,2017,743,0.00900293,-2,10–15 min
20226,2017,751,0.0339417,-2,10–15 min
20226,2017,796,0.0485446,-2,10–15 min
20226,2017,804,0.0747888,-2,10–15 min
20226,2017,822,0.0358532,-2,10–15 min
20226,2017,874,0.00936839,-2,10–15 min
20226,2017,964,0.0225114,-2,15–20 min
20226,2017,974,0.0125616,-2,15–20 min
20226,2017,981,0.0102441,-2,15–20 min
20226,2017,1016,0.0522391,-2,15–20 min
20226,2017,1139,0.112632,-2,15–20 min
20226,2017,1153,0.0643485,-2,15–20 min
20226,2017,1164,0.0532386,-2,15–20 min
20227,2017,1151,0.0129449,-2,15–20 min
20227,2017,1178,0.00458746,-2,15–20 min
20229,2017,7,0.147294,-2,0–5 min
20229,2017,159,0.0168637,-2,0–5 min
20229,2017,172,0.0706983,-2,0–5 min
20229,2017,186,0.0274402,-2,0–5 min
20229,2017,196,0.171768,-2,0–5 min
20229,2017,198,0.01,-2,0–5 min
20229,2017,199,0.11138,-2,0–5 min
20229,2017,373,0.127803,-2,5–10 min
20229,2017,383,0.0874447,-2,5–10 min
20229,2017,412,0.0127085,-2,5–10 min
20229,2017,453,0.01306,-2,5–10 min
20229,2017,460,0.170668,-2,5–10 min
20229,2017,532,0.0300709,-2,5–10 min
20229,2017,547,0.105513,-2,5–10 min
20229,2017,628,0.01028,-2,10–15 min
20229,2017,651,0.0387746,-2,10–15 min
20229,2017,693,0.0167528,-2,10–15 min
20229,2017,722,0.011983,-2,10–15 min
20229,2017,763,0.0581679,-2,10–15 min
20229,2017,803,0.00881099,-2,10–15 min
20229,2017,816,0.0106394,-2,10–15 min
20229,2017,818,0.0304957,-2,10–15 min
20229,2017,835,0.00762677,-2,10–15 min
20229,2017,836,0.153453,-2,10–15 min
20229,2017,860,0.00853871,-2,10–15 min
20229,2017,863,0.0191746,-2,10–15 min
20229,2017,937,0.00843006,-2,15–20 min
20229,2017,987,0.0706397,-2,15–20 min
20229,2017,1006,0.0142717,-2,15–20 min
20229,2017,1035,0.0486806,-2,15–20 min
20229,2017,1098,0.0953992,-2,15–20 min
20229,2017,1103,0.0898462,-2,15–20 min
20232,2017,457,0.0491314,-2,5–10 min
20232,2017,466,0.011867,-2,5–10 min
20232,2017,478,0.173047,-2,5–10 min
20232,2017,488,0.163804,-2,5–10 min
20232,2017,558,0.0269164,-2,5–10 min
20232,2017,587,0.0104329,-2,5–10 min
20232,2017,600,0.0295212,-2,10–15 min
20232,2017,611,0.0274685,-2,10–15 min
20232,2017,626,0.0349148,-2,10–15 min
20232,2017,734,0.0412528,-2,10–15 min
20232,2017,767,0.0279483,-2,10–15 min
20232,2017,809,0.0193215,-2,10–15 min
20232,2017,815,0.0339358,-2,10–15 min
20232,2017,867,0.00943546,-2,10–15 min
20232,2017,884,0.0156909,-2,10–15 min
20232,2017,899,0.00455624,-2,10–15 min
20232,2017,901,0.904482,-2,15–20 min
20232,2017,1191,0.0746347,-2,15–20 min
20233,2017,22,0.0815601,-2,0–5 min
20233,2017,90,0.00451439,-2,0–5 min
20233,2017,163,0.00734052,-2,0–5 min
20233,2017,182,0.012981,-2,0–5 min
20233,2017,302,0.00617138,-2,5–10 min
20233,2017,347,0.0133492,-2,5–10 min
20233,2017,396,0.102062,-2,5–10 min
20233,2017,404,0.148934,-2,5–10 min
20233,2017,1199,0.0227548,-2,15–20 min
20236,2017,42,0.174704,-2,0–5 min
20236,2017,72,0.0174939,-2,0–5 min
20236,2017,155,0.0167171,-2,0–5 min
20236,2017,163,0.0697767,-2,0–5 min
20236,2017,215,0.0197144,-2,0–5 min
20236,2017,278,0.0954677,-2,0–5 min
20236,2017,331,0.0502551,-2,5–10 min
20236,2017,338,0.0657781,-2,5–10 min
20236,2017,343,0.0446314,-2,5–10 min
20236,2017,365,0.128403,-2,5–10 min
20236,2017,419,0.0599313,-2,5–10 min
20236,2017,428,0.0578231,-2,5–10 min
20236,2017,496,0.0674865,-2,5–10 min
20236,2017,501,0.0215168,-2,5–10 min
20236,2017,568,0.012347,-2,5–10 min
20236,2017,596,0.0197911,-2,5–10 min
20236,2017,630,0.025921,-2,10–15 min
20236,2017,694,0.102471,-2,10–15 min
20236,2017,785,0.0740811,-2,10–15 min
20236,2017,840,0.0512843,-2,10–15 min
20236,2017,897,0.00860144,-2,10–15 min
20236,2017,975,0.0633639,-2,15–20 min
20236,2017,987,0.0548784,-2,15–20 min
20236,2017,1001,0.0347347,-2,15–20 min
20236,2017,1026,0.0540048,-2,15–20 min
20236,2017,1034,0.0415123,-2,15–20 min
20236,2017,1088,0.0569383,-2,15–20 min
20236,2017,1191,0.0607476,-2,15–20 min
20236,2017,1193,0.295958,-2,15–20 min
20239,2017,33,0.0313877,-2,0–5 min
20239,2017,196,0.00943971,-2,0–5 min
20239,2017,222,0.00911674,-2,0–5 min
20239,2017,316,0.0739463,-2,5–10 min
20239,2017,344,0.0175809,-2,5–10 min
20239,2017,392,0.01467,-2,5–10 min
20239,2017,424,0.0178448,-2,5–10 min
20239,2017,512,0.0151991,-2,5–10 min
20239,2017,520,0.076411,-2,5–10 min
20239,2017,559,0.0831839,-2,5–10 min
20239,2017,560,0.246126,-2,5–10 min
20239,2017,569,0.0394314,-2,5–10 min
20239,2017,573,0.0583023,-2,5–10 min
20239,2017,575,0.108138,-2,5–10 min
20239,2017,695,0.0511263,-2,10–15 min
20239,2017,732,0.0605301,-2,10–15 min
20239,2017,753,0.0238254,-2,10–15 min
20239,2017,785,0.0196327,-2,10–15 min
20239,2017,842,0.0151666,-2,10–15 min
20239,2017,892,0.0432421,-2,10–15 min
20239,2017,941,0.0792191,-2,15–20 min
20239,2017,961,0.0145578,-2,15–20 min
20239,2017,991,0.0177917,-2,15–20 min
20239,2017,993,0.101683,-2,15–20 min
20239,2017,1033,0.108008,-2,15–20 min
20239,2017,1043,0.0596624,-2,15–20 min
20240,2017,63,0.0347133,-2,0–5 min
20240,2017,65,0.316974,-2,0–5 min
20244,2017,868,0.0224557,-2,10–15 min
20244,2017,942,0.0497535,-2,15–20 min
20244,2017,1028,0.0312836,-2,15–20 min
20256,2017,17,0.00721981,-2,0–5 min
20256,2017,66,0.0153532,-2,0–5 min
20256,2017,196,0.0722956,-2,0–5 min
20260,2017,30,0.0105501,-2,0–5 min
20260,2017,63,0.0147315,-2,0–5 min
20260,2017,64,0.215354,-2,0–5 min
20260,2017,65,0.311184,-2,0–5 min
20260,2017,108,0.0151438,-2,0–5 min
20260,2017,129,0.109487,-2,0–5 min
20260,2017,155,0.0280889,-2,0–5 min
20260,2017,194,0.0212873,-2,0–5 min
20260,2017,209,0.0109343,-2,0–5 min
20260,2017,256,0.00608408,-2,0–5 min
20260,2017,276,0.113533,-2,0–5 min
20260,2017,285,0.0660539,-2,0–5 min
20260,2017,397,0.0447609,-2,5–10 min
20260,2017,421,0.0795441,-2,5–10 min
20260,2017,497,0.00690329,-2,5–10 min
20260,2017,665,0.0131939,-2,10–15 min
20260,2017,679,0.0882698,-2,10–15 min
20260,2017,682,0.175768,-2,10–15 min
20260,2017,732,0.149742,-2,10–15 min
20260,2017,761,0.0837641,-2,10–15 min
20260,2017,788,0.0494646,-2,10–15 min
20260,2017,859,0.0181169,-2,10–15 min
20260,2017,861,0.205068,-2,10–15 min
20260,2017,866,0.0128902,-2,10–15 min
20260,2017,871,0.0338309,-2,10–15 min
20260,2017,883,0.0444996,-2,10–15 min
20260,2017,891,0.0104944,-2,10–15 min
20260,2017,969,0.0803861,-2,15–20 min
20260,2017,973,0.0539899,-2,15–20 min
20260,2017,987,0.129881,-2,15–20 min
20260,2017,1005,0.0362343,-2,15–20 min
20260,2017,1075,0.0357451,-2,15–20 min
20265,2017,440,0.120944,-2,5–10 min
20265,2017,519,0.045658,-2,5–10 min
20265,2017,543,0.0153832,-2,5–10 min
20265,2017,566,0.0413083,-2,5–10 min
20265,2017,584,0.268682,-2,5–10 min
20266,2017,1102,0.00736178,-2,15–20 min
20276,2017,132,0.00691022,-2,0–5 min
20276,2017,159,0.0103507,-2,0–5 min
20276,2017,180,0.0229652,-2,0–5 min
20276,2017,191,0.0414326,-2,0–5 min
20276,2017,266,0.085826,-2,0–5 min
20276,2017,283,0.0253871,-2,0–5 min
20276,2017,312,0.0142262,-2,5–10 min
20276,2017,313,0.24789,-2,5–10 min
20276,2017,314,0.233368,-2,5–10 min
20276,2017,456,0.0726914,-2,5–10 min
20276,2017,495,0.0300102,-2,5–10 min
20276,2017,566,0.0619162,-2,5–10 min
20276,2017,572,0.0116045,-2,5–10 min
20276,2017,611,0.0855003,-2,10–15 min
20276,2017,710,0.0136879,-2,10–15 min
20276,2017,716,0.0302966,-2,10–15 min
20276,2017,1010,0.0667714,-2,15–20 min
20276,2017,1014,0.0961941,-2,15–20 min
20276,2017,1015,0.252982,-2,15–20 min
20276,2017,1016,0.0678335,-2,15–20 min
20276,2017,1101,0.0535613,-2,15–20 min
20277,2017,33,0.01,-2,0–5 min
20277,2017,34,0.286265,-2,0–5 min
20277,2017,97,0.0192395,-2,0–5 min
20277,2017,155,0.282423,-2,0–5 min
20279,2017,1192,0.0372815,-2,15–20 min
20282,2017,33,0.0939955,-2,0–5 min
20282,2017,65,0.0412276,-2,0–5 min
20282,2017,81,0.0513727,-2,0–5 min
20282,2017,237,0.0822012,-2,0–5 min
20283,2017,1176,0.0331819,-2,15–20 min
20285,2017,111,0.0963056,-2,0–5 min
20285,2017,112,0.32276,-2,0–5 min
20285,2017,176,0.307447,-2,0–5 min
20285,2017,184,0.50941,-2,0–5 min
20285,2017,207,0.599393,-2,0–5 min
20285,2017,214,0.360054,-2,0–5 min
20285,2017,282,0.350854,-2,0–5 min
20285,2017,299,0.280733,-2,0–5 min
20290,2017,458,0.230868,-2,5–10 min
20290,2017,468,0.0341069,-2,5–10 min
20290,2017,511,0.0139164,-2,5–10 min
20290,2017,537,0.0173631,-2,5–10 min
20290,2017,542,0.153041,-2,5–10 min
20290,2017,619,0.0122329,-2,10–15 min
20290,2017,629,0.0791093,-2,10–15 min
20290,2017,727,0.0380078,-2,10–15 min
20290,2017,743,0.0276061,-2,10–15 min
20290,2017,839,0.0160881,-2,10–15 min
20290,2017,846,0.0491463,-2,10–15 min
20290,2017,889,0.0178089,-2,10–15 min
20290,2017,925,0.0391656,-2,15–20 min
20290,2017,960,0.0366669,-2,15–20 min
20290,2017,1013,0.0544083,-2,15–20 min
20290,2017,1030,0.0981126,-2,15–20 min
20290,2017,1040,0.0538889,-2,15–20 min
20290,2017,1049,0.0625361,-2,15–20 min
20290,2017,1082,0.0489381,-2,15–20 min
20290,2017,1099,0.0358914,-2,15–20 min
20290,2017,1116,0.0616933,-2,15–20 min
20291,2017,991,0.0814855,-2,15–20 min
20291,2017,1038,0.0120723,-2,15–20 min
20294,2017,882,0.0595516,-2,10–15 min
20294,2017,891,0.0835871,-2,10–15 min
20294,2017,905,0.0417849,-2,15–20 min
20294,2017,974,0.0257273,-2,15–20 min
